identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
19HGA_08,False,0.6517814129293419,0,0,0,0,0,0,58785,6751
21MXR_12,False,0.6172583859576509,0,0,0,0,0,36385,0,29151
20JPQ_14,False,0.625610515444524,833,0,302,133,0,2721,60354,1193
21KVS_27,False,0.6106657673587064,0,0,11,0,0,47606,790,17129
19KHV_23,True,0.5108544916498361,116,612,1555,31571,1114,2928,37,27603
21NTF_29,False,0.6351171411938408,0,4,0,0,0,53140,0,12392
21LXK_12,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19LCK_26,False,0.6946024573365482,0,0,0,0,0,65021,0,515
18GXU_18,True,0.4495539583394518,17,28445,148,21,2451,5027,19233,10194
21KVS_18,True,0.4851368484941176,7,12924,180,0,0,32712,7040,12673
21MXR_15,False,0.6282190613941401,0,36,0,0,0,50116,0,15384
19PEK_24,False,0.6631147182605148,0,0,226,0,0,1804,62958,548
19LCK_19,False,0.6831720967911702,0,0,0,0,0,64058,0,1478
18GXU_27,False,0.6478798819846006,0,477,0,0,1,59844,0,5214
21NTF_16,False,0.6950077720956446,0,0,0,0,0,65048,0,488
19KFA_20,True,0.5216598643202682,997,0,6353,7701,0,17,46336,4132
19NHC_25,False,0.7010997312619778,0,0,0,0,0,65393,0,143
22LBN_21,False,0.7049320014357696,0,0,0,0,0,65536,0,0
18HYF_14,False,0.558920799480982,6,605,371,395,14,4078,49022,11045
19GGM_13,False,0.6486055522031688,0,0,385,5401,0,0,0,59750
20LKP_11,False,0.5775158875227001,0,27241,6,0,0,34931,0,3358
20LRK_16,False,0.5961076206316617,0,0,0,0,0,44433,19258,1845
20LRK_29,False,0.5939649800036232,0,16,1654,28,0,9554,53130,1154
22NCK_01,True,0.4451352206367706,672,4304,29946,0,127,1883,10395,18209
20LKP_16,False,0.6024786992562979,0,0,244,0,0,38265,371,26656
20LRK_11,False,0.5897845493226043,0,7,67,0,0,39332,24398,1732
19GGM_14,False,0.6407079471740746,1,0,499,6783,0,0,0,58253
19NHC_22,False,0.701830285950284,0,0,0,0,0,65426,0,110
22LBN_26,False,0.7044162295817585,0,0,0,0,0,65523,0,13
18HYF_13,False,0.6325072360731638,251,1,1824,0,0,694,60830,1936
19KFA_27,False,0.5876033441388961,360,744,2958,1058,0,170,57423,2823
22LBN_19,True,0.5118752944259908,0,8105,0,0,0,10965,39826,6640
22NCK_06,False,0.6878887987968678,0,0,30,0,0,64607,19,880
20LKP_29,False,0.7048784629954079,0,0,0,0,0,65535,0,1
19KFA_18,False,0.6466828715079995,1162,0,476,66,0,72,62030,1730
19GGM_22,False,0.6832904263255221,0,0,1260,66,0,0,0,64210
22LBN_10,False,0.7049320014357696,0,0,0,0,0,65536,0,0
18HYF_25,True,0.5135048986660339,33,0,2163,0,0,23228,11018,29094
19NHC_14,False,0.6910414953585698,0,0,0,0,0,64763,0,773
20LKP_20,False,0.5584053977643073,0,0,310,0,0,5200,31152,28874
20LRK_27,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19KFA_11,False,0.6565219556089418,388,0,10,1572,0,4,62640,922
19PDL_02,True,0.5445779441035016,775,31,31321,0,0,501,29184,3724
20LRK_18,False,0.693477106688279,0,0,382,0,0,65057,53,44
19PDL_05,False,0.6119725454904857,38,0,361,0,0,3000,5123,57014
19KFA_16,False,0.578858443363691,2584,0,3942,0,0,436,54978,3596
20LKP_27,False,0.6885944514109169,0,0,0,0,0,64564,0,972
20LRK_20,False,0.6775668358069169,0,0,1457,0,0,155,63877,47
22LBN_17,False,0.695451486147288,0,0,0,0,0,65077,459,0
22NCK_08,False,0.7048784629954079,0,0,0,0,0,65535,1,0
18HYF_22,False,0.5761759714070929,7,0,983,0,0,17707,44752,2087
19NHC_13,False,0.7040282856048315,0,0,0,0,0,65511,0,25
19GGM_25,False,0.6965456102808496,0,0,390,0,0,0,0,65146
19KFA_29,False,0.663463585788109,35,0,85,0,0,1248,63084,1084
22LBN_28,False,0.7048324227854741,0,0,0,0,0,65534,0,2
20LKP_18,True,0.5525292650084732,0,109,361,0,0,26189,5540,33337
