identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
34PDA_25,False,0.6219805374652254,0,0,8,53225,0,742,0,11561
34PDA_26,True,0.5339786044551283,0,0,694,16826,0,94,36226,11696
34PDA_27,True,0.463575527020903,59,0,5579,11712,0,1066,24487,22633
34PDA_28,True,0.5125253113203911,0,0,1145,39505,0,1598,9404,13884
34PDA_29,True,0.5101259456475713,452,0,1054,25564,14,415,29747,8290
35JKL_00,True,0.4859129589253953,0,5559,1396,1795,0,1569,37583,17634
35JKL_01,True,0.4929794548818867,2,0,4347,13668,0,170,31681,15668
35JKL_02,True,0.5340311379976452,0,0,2333,2416,0,1129,19238,40420
35JKL_03,False,0.6925309181048023,0,0,352,0,0,71,65032,81
35JKL_04,False,0.5539302508518816,1,0,187,10659,0,194,11561,42934
35JKL_05,False,0.6224205962133774,0,0,3611,991,0,596,717,59621
35JKL_06,False,0.6252606011412338,0,0,1352,0,0,1000,59280,3904
35JKL_07,True,0.543775686042088,0,0,693,0,0,31853,25858,7132
35JKL_08,False,0.5555167735987937,0,10,711,0,0,5604,40872,18339
35JKL_09,False,0.5833749595235171,0,0,243,304,0,2282,47747,14960
35JKL_10,True,0.5204221021506205,1,0,1559,193,0,9607,33669,20507
35JKL_11,False,0.5636380410343226,0,0,22763,0,0,71,5878,36824
35JKL_12,True,0.5181864464408517,0,0,4191,0,0,10837,40154,10354
35JKL_13,False,0.6454447225710641,0,0,295,0,0,594,60691,3956
35JKL_14,False,0.671855009573295,0,0,433,0,0,148,63686,1269
35JKL_15,True,0.5426224522965588,0,56,2220,0,0,16200,42231,4829
35JKL_16,False,0.642767946601109,0,0,603,0,0,510,60669,3754
35JKL_17,False,0.6864995380436035,0,0,176,0,0,262,64757,341
35JKL_18,False,0.6613078581229912,0,0,809,0,0,0,62464,2263
35JKL_19,False,0.5686551743306665,0,0,2762,0,0,861,41091,20822
35JKL_20,False,0.7049320014357696,0,0,0,0,0,0,65536,0
35JKL_21,False,0.7049320014357696,0,0,0,0,0,0,65536,0
35JKL_22,False,0.686450692674917,0,0,0,0,0,648,64628,260
35JKL_23,True,0.5000661683064871,0,0,26938,8977,0,29,4627,24965
35JKL_24,False,0.660396199146453,0,0,772,0,0,2326,62415,23
35JKL_25,False,0.6129543479340076,0,0,1253,0,0,3284,58202,2797
35JKL_26,False,0.6507911377875423,0,0,1183,0,0,744,62253,1356
35JKL_27,True,0.5280801211371416,0,0,384,1062,0,28745,28419,6926
35JKL_28,False,0.6036612925228533,0,0,155,392,0,53676,1464,9849
35JKL_29,True,0.5252162532942825,0,0,6813,213,0,18092,38171,2247
35JNN_00,True,0.5204654839394435,36,35192,719,417,0,2448,2542,24182
35JNN_01,False,0.5978663413249375,0,0,1795,0,0,3233,56304,4204
35JNN_02,False,0.6125462914458915,51,0,1471,0,0,1525,58003,4486
35JNN_03,False,0.6472645369141745,0,0,698,0,0,60553,78,4207
35JNN_04,False,0.6569288842576857,30,0,172,0,0,1257,62573,1504
35JNN_05,False,0.7020415963271409,0,0,3,0,0,4,87,65442
35JNN_06,False,0.6686907431975745,0,0,59,0,0,736,1350,63391
35JNN_07,True,0.48378046086747095,638,3,9662,263,0,11089,5991,37890
35JNN_08,False,0.5956892533478745,3,0,1435,0,0,7,40455,23636
35JNN_09,True,0.5484682149041683,6,162,2206,0,0,2231,25957,34974
35JNN_10,False,0.5688406097730682,24,0,1712,330,0,1932,12483,49055
35JNN_11,False,0.5848669349277,0,2,0,47,0,29140,2127,34220
35JNN_12,True,0.529868576921998,651,0,2015,0,0,4152,20385,38333
35JNN_13,False,0.5685435276504612,57,43,258,72,0,25300,2840,36966
35JNN_14,False,0.5700481483900741,60,0,3656,375,0,693,49988,10764
35JNN_15,True,0.5359213019471479,0,0,1503,0,0,17768,7957,38308
35JNN_16,False,0.6297741582568412,0,0,396,0,0,2929,2525,59686
35JNN_17,True,0.548670414456939,398,0,706,24,0,11620,7426,45362
35JNN_18,True,0.5100060086299912,253,7,2309,0,0,8927,28434,25606
35JNN_19,False,0.5913488080292589,1,0,330,0,0,4857,7613,52735
35JNN_20,True,0.5440116805778469,43,65,18,0,0,10724,25497,29189
35JNN_21,False,0.6362457794553634,0,0,1231,0,0,562,3361,60382
35JNN_22,False,0.580147994362453,30,0,809,0,0,3722,10238,50737
35JNN_23,True,0.5505386562776325,0,0,196,0,0,26653,7897,30790
35JNN_24,False,0.5598609754111684,0,22,0,0,0,31552,6669,27293
35JNN_25,False,0.5519564249494813,1071,0,1458,0,0,1400,21801,39806
35JNN_26,True,0.5158358303389766,1653,0,7965,945,0,18,15555,39400
35JNN_27,False,0.6372577551475191,277,0,1030,0,0,165,3611,60453
35JNN_28,False,0.5814204323635869,4,0,80,0,0,24651,2620,38181
35JNN_29,True,0.5208267361144487,74,0,2033,0,0,23562,8279,31588
35JQG_00,True,0.5272669249561485,0,14121,446,0,0,42837,3414,4718
35JQG_01,True,0.5109736301470528,1,37,33146,2557,0,599,23139,6057
35JQG_02,False,0.6862017192746832,0,0,454,0,0,64673,384,25
35JQG_03,False,0.6439331612986765,0,1373,250,0,0,1357,61931,625
35JQG_04,False,0.7013386817393794,0,0,2,125,0,0,1,65408
35JQG_05,False,0.6365113500141331,0,0,15,2776,0,2817,21,59907
35JQG_06,False,0.6397257335564099,0,0,47,2320,0,2825,2,60342
35JQG_07,False,0.5631590803826646,0,84,2109,0,0,41904,1587,19852
35JQG_08,False,0.6076601290205327,1,89,1594,0,0,926,6431,56495
35JQG_09,True,0.523053067278672,0,21,5439,0,0,3178,28531,28367
35JQG_10,True,0.4992143211700425,0,1308,1402,0,0,33499,12696,16631
35JQG_11,True,0.5256176244541525,0,0,1538,100,0,14746,37614,11538
35JQG_12,True,0.5025210728178116,0,0,3618,0,0,13201,17590,31127
35JQG_13,True,0.5410198882971691,0,711,288,0,0,5880,24267,34390
35JQG_14,False,0.561044767955512,0,87,311,0,0,4367,36074,24697
35JQG_15,False,0.5689743448720971,0,9,403,0,0,3419,23013,38692
35JQG_16,False,0.613323664752703,0,0,288,52,0,8148,1514,55534
35JQG_17,True,0.5153257899296968,0,29,2630,456,0,24968,31968,5485
35JQG_18,True,0.5185903532093716,0,282,1638,10,0,24689,30688,8229
35JQG_19,True,0.5420238616501727,0,0,363,0,0,13427,36322,15424
35JQG_20,False,0.6086137066402322,0,0,1,82,0,2132,53500,9821
35JQG_21,True,0.5084558212702004,0,746,1884,0,0,12376,13289,37241
35JQG_22,True,0.48621711594659867,144,1036,2010,37,0,25108,11149,26052
35JQG_23,True,0.5472471341219941,1,141,1646,331,0,2140,36653,24624
35JQG_24,False,0.5904813585754384,3,0,107,163,0,4089,9136,52038
35JQG_25,False,0.6044653316449186,1,992,501,2,0,2354,57866,3820
35JQG_26,False,0.6138703701723083,1,2225,9,0,0,57105,501,5695
35JQG_27,True,0.4695547655944853,6,639,7677,1074,0,5443,35967,14730
35JQG_28,True,0.5171110628879098,0,109,1125,0,0,20635,28682,14985
35JQG_29,False,0.5970930106278779,0,0,770,0,0,55089,4057,5620
35KKP_00,False,0.5708521440467396,0,0,9216,45055,0,0,0,11265
35KKP_01,False,0.6074730038385974,0,0,284,1007,0,13266,0,50979
35KKP_02,False,0.653019131453756,0,0,11,0,0,4,59249,6272
35KKP_03,False,0.7025355360636478,0,0,78,0,0,1,0,65457
35KKP_04,False,0.6870818215475216,0,0,0,1104,0,0,0,64432
35KKP_05,False,0.6632670809552104,0,0,321,0,0,642,1456,63117
35KKP_06,False,0.5984246664607474,0,0,1064,2,0,625,14327,49518
35KKP_07,False,0.7043727980596952,0,0,0,4,0,9,0,65523
35KKP_08,False,0.6841678701060738,0,0,0,151,0,1000,0,64385
35KKP_09,False,0.5943923651619932,0,0,172,467,0,1161,49206,14530
35KKP_10,False,0.611938101733592,0,0,1,1946,0,0,53350,10239
35KKP_11,False,0.7047078241252374,0,0,5,0,0,0,0,65531
35KKP_12,False,0.599491594512294,0,0,148,0,0,1125,19187,45076
35KKP_13,False,0.6484217251102198,0,0,208,0,0,1043,2838,61447
35KKP_14,False,0.7045936329222715,0,0,0,0,0,8,0,65528
35KKP_15,False,0.6968242993666659,0,0,0,0,0,373,0,65163
35KKP_16,False,0.6507047814311193,0,0,219,0,0,71,5127,60119
35KKP_17,False,0.6480376505187893,0,0,98,0,0,13,6786,58639
35KKP_18,False,0.7044162295817585,0,0,0,0,0,13,0,65523
35KKP_19,False,0.7049320014357696,0,0,0,0,0,0,0,65536
35KKP_20,False,0.6982565884336962,0,0,4,0,0,279,0,65253
35KKP_21,False,0.6697344076456838,0,0,0,0,0,3168,0,62368
35KKP_22,False,0.6175733490052127,0,0,0,0,0,37386,0,28150
35KKP_23,False,0.6936076460341077,0,0,107,0,0,382,0,65047
35KKP_24,False,0.6446059309181711,0,0,1001,0,0,413,2901,61221
35KKP_25,False,0.606848104011285,0,0,3764,0,0,74,6842,54856
35KKP_26,False,0.5970575915741759,0,0,4850,1927,0,2643,6,56110
35KKP_27,False,0.6556481751123501,0,0,2538,0,0,1090,0,61908
35KKP_28,False,0.6704866031598933,0,0,772,0,0,1165,49,63550
35KKP_29,False,0.698196013242197,0,0,229,0,0,11,19,65277
35KNT_00,True,0.4831907550648071,1491,21655,1018,334,0,31699,491,8848
35KNT_01,True,0.5388413691879109,1174,0,34431,0,0,10,23121,6800
35KNT_02,True,0.5506837130023059,463,423,504,3015,0,19957,0,41174
35KNT_03,False,0.687989025367011,0,0,0,0,0,64512,0,1024
35KNT_04,False,0.6899051198830395,6,0,363,0,0,293,64874,0
35KNT_05,False,0.697343965108699,0,0,13,0,0,301,4,65218
35KNT_06,False,0.5661596711598029,17,0,1359,0,0,12452,47775,3933
35KNT_07,False,0.6062814547946326,526,0,2719,0,0,4680,344,57267
35KNT_08,False,0.5867007288035972,1,0,239,0,0,49736,11707,3853
35KNT_09,True,0.5010033200457933,106,0,5731,0,0,34984,7929,16786
35KNT_10,False,0.6036403151696069,0,0,160,0,0,10214,52814,2348
35KNT_11,False,0.569529937667669,262,0,2083,0,0,43308,828,19055
35KNT_12,False,0.5901598857943344,5,0,565,0,0,1262,18528,45176
35KNT_13,False,0.7046308798285342,0,0,0,0,0,65529,0,7
35KNT_14,False,0.5708472033920235,56,0,87,0,0,41724,19042,4627
35KNT_15,False,0.5686224330193592,73,0,1427,257,0,7542,51943,4294
35KNT_16,False,0.6845594174182578,0,0,19,0,0,0,64248,1269
35KNT_17,False,0.5625640279920082,37,0,968,227,0,4163,12306,47835
35KNT_18,True,0.48461940912336,89,440,8527,67,0,6883,36398,13132
35KNT_19,False,0.554401589542895,126,0,1311,0,0,47452,9199,7448
35KNT_20,True,0.47210892600412496,116,25,5623,317,0,27394,14876,17185
35KNT_21,False,0.5661179602193648,222,0,1605,336,0,35714,445,27214
35KNT_22,False,0.6422887103547038,0,0,0,0,0,55932,0,9604
35KNT_23,True,0.4839518790710885,27,0,2153,2547,0,9989,15327,35493
35KNT_24,True,0.513595418149856,254,0,7497,532,0,2475,41570,13208
35KNT_25,True,0.5022974105692586,19,0,3015,79,0,31583,14156,16684
35KNT_26,True,0.5021294008544137,842,270,4507,404,0,11758,4060,43695
35KNT_27,True,0.4890325044684594,657,68,31101,300,0,1818,18719,12873
35KNT_28,True,0.5122299206213224,32,148,1739,265,0,18963,9321,35068
35KNT_29,False,0.6008468256934199,0,0,904,1,0,48205,436,15990
35LMC_00,False,0.6433228803460332,0,9228,0,0,0,1,0,56307
35LMC_01,True,0.5191503764286337,6,0,4279,2001,0,1188,36108,21954
35LMC_02,True,0.48870548870680364,0,0,66,26203,0,5158,12288,21821
35LMC_03,False,0.6762732239085987,0,0,187,0,0,1057,64025,267
35LMC_04,False,0.6703709883639858,0,0,0,3072,0,0,0,62464
35LMC_05,False,0.6263016635002103,1,0,47,21,0,8150,976,56341
35LMC_06,False,0.5542631370106551,0,0,44,0,0,31368,8120,26004
35LMC_07,True,0.5249180235232858,0,0,2793,793,0,2951,32773,26226
35LMC_08,True,0.5286978945718065,0,2412,409,147,0,6340,11539,44689
35LMC_09,False,0.5540847661701802,0,0,234,0,0,17371,8665,39266
35LMC_10,True,0.5266082804460076,0,0,1235,418,0,6635,25985,31263
35LMC_11,False,0.5947212017309534,0,0,3967,0,0,608,54129,6832
35LMC_12,True,0.5045903735314098,0,0,1546,1292,0,7905,23758,31035
35LMC_13,False,0.5872009767224411,0,0,77,90,0,21742,1894,41733
35LMC_14,False,0.6201485525794149,0,0,1223,0,0,4033,1499,58781
35LMC_15,False,0.5754174120552747,0,0,12,0,0,44440,5646,15438
35LMC_16,True,0.5473256065324752,0,17,402,0,0,39853,13298,11966
35LMC_17,False,0.6373201913946083,0,0,1710,0,0,185,60163,3478
35LMC_18,False,0.6229755107354619,0,1638,12,0,0,6376,159,57351
35LMC_19,False,0.6406177434964293,0,0,205,0,0,60545,1408,3378
35LMC_20,False,0.5778009730239091,0,0,489,0,0,9965,5376,49706
35LMC_21,True,0.5332694483706953,0,0,3450,0,0,4942,40517,16627
35LMC_22,False,0.5559887577629428,0,0,0,0,0,31795,8192,25549
35LMC_23,False,0.6974950105432427,0,0,0,0,0,65227,21,288
35LMC_24,False,0.5657077693752381,0,0,140,0,0,40349,5688,19359
35LMC_25,False,0.6114754691289174,0,0,44,122,0,27816,18,37536
35LMC_26,True,0.5457992167009152,0,0,173,0,0,15810,13423,36130
35LMC_27,False,0.6886651470597156,0,0,0,0,0,966,0,64570
35LMC_28,False,0.6810419888753294,0,0,0,0,0,331,64235,970
35LMC_29,False,0.6262460847530931,0,0,0,0,0,174,50915,14447
35LNF_00,True,0.5208756365797707,0,8048,185,0,0,7228,43890,6185
35LNF_01,False,0.7049320014357696,0,0,0,0,0,0,65536,0
35LNF_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
35LNF_03,False,0.7014763532878845,0,0,0,0,0,93,65423,20
35LNF_04,False,0.6881739433915556,0,0,0,1008,0,0,0,64528
35LNF_05,False,0.7040282856048315,0,0,0,0,0,65511,25,0
35LNF_06,False,0.6171165681932882,0,0,0,420,0,17051,0,48065
35LNF_07,False,0.6414481688747452,0,0,0,0,0,9882,1,55653
35LNF_08,False,0.578183378716268,0,1028,811,169,0,38947,8,24573
35LNF_09,False,0.6155054028822516,0,0,0,0,0,24364,130,41042
35LNF_10,False,0.5783362238364568,0,0,9,0,0,47586,10251,7690
35LNF_11,False,0.6561318114120217,0,0,26,0,0,60309,42,5159
35LNF_12,False,0.6262924221895393,0,0,0,0,0,48620,23,16893
35LNF_13,False,0.6182339650360172,0,0,0,0,0,41962,51,23523
35LNF_14,False,0.5690856677693524,0,0,36,0,0,33873,4566,27061
35LNF_15,False,0.607338633027688,0,0,30,0,0,54123,3101,8282
35LNF_16,False,0.5530054554580531,0,0,23,0,0,15238,37738,12537
35LNF_17,False,0.6234320406715391,0,0,0,0,0,49468,190,15878
35LNF_18,False,0.5797489891900598,0,1811,0,0,0,21847,629,41249
35LNF_19,False,0.5521467551114457,0,0,144,0,0,38436,16411,10545
35LNF_20,True,0.5486367110620749,1,0,238,0,0,15517,38252,11528
35LNF_21,False,0.6274565309978773,1,0,29,318,0,10910,65,54213
35LNF_22,True,0.5382277777591371,0,0,927,0,0,33727,22805,8077
35LNF_23,False,0.6528695089807687,0,0,0,0,0,60177,226,5133
35LNF_24,False,0.5715341309510275,0,0,152,0,0,18458,42221,4705
35LNF_25,False,0.6167188042475318,0,0,0,0,0,24752,74,40710
35LNF_26,False,0.6311228100305926,0,0,0,0,0,51211,7,14318
35LNF_27,False,0.5771763437529307,0,0,106,0,0,21496,40486,3448
35LNF_28,False,0.5964710645778825,0,0,77,0,0,52561,4515,8383
35LNF_29,False,0.6266462817028046,0,0,54,0,0,58253,4849,2380
35MNT_00,False,0.5676787920642486,0,9831,0,0,0,44107,10,11588
35MNT_01,True,0.43569039666341697,0,6903,20812,129,0,2731,11589,23372
35MNT_02,False,0.6969401903709164,0,0,0,0,0,65170,0,366
35MNT_03,False,0.6704695845812755,0,0,61,0,0,63475,510,1490
35MNT_04,False,0.6225596007582627,0,0,0,0,0,20373,7,45156
35MNT_05,False,0.6916403906043483,0,0,0,0,0,64809,0,727
35MNT_06,False,0.678262025714514,0,1703,0,0,0,63741,0,92
35MNT_07,False,0.70305585781126,0,11,0,0,0,65482,0,43
35MNT_08,False,0.7038241954280398,0,0,3,0,0,65506,0,27
35MNT_09,False,0.7036725860275117,0,0,0,0,0,65499,0,37
35MNT_10,False,0.7017896377711437,0,0,0,0,0,65429,5,102
35MNT_11,False,0.7048784629954079,0,0,0,0,0,65535,0,1
35MNT_12,False,0.7033939842956045,0,0,0,0,0,65490,1,45
35MNT_13,False,0.6525332749758731,0,0,72,0,0,61416,707,3341
35MNT_14,False,0.699534587490021,0,0,0,0,0,65344,43,149
35MNT_15,False,0.6760024032520785,0,0,0,0,0,63361,35,2140
35MNT_16,False,0.7039976299795205,0,0,0,0,0,65510,0,26
35MNT_17,False,0.6804895209733837,0,0,0,0,0,64004,113,1419
35MNT_18,False,0.70199642669027,0,12,0,16,0,65450,0,58
35MNT_19,False,0.7042170753142495,0,0,0,0,0,65517,0,19
35MNT_20,False,0.6982634084032416,0,0,0,0,0,65247,0,289
35MNT_21,False,0.6564852187531999,0,3805,0,0,0,61316,0,415
35MNT_22,False,0.702442360354442,0,0,0,0,0,65452,0,84
35MNT_23,False,0.702369777953295,0,0,0,0,0,65449,0,87
35MNT_24,False,0.6991215772835266,0,0,0,0,0,65294,0,242
35MNT_25,False,0.7034476353036192,0,0,0,0,0,65491,0,45
35MNT_26,False,0.7033926443978482,0,0,0,0,0,65489,0,47
35MNT_27,False,0.703622781599134,0,0,0,0,0,65500,5,31
35MNT_28,False,0.7038835384326737,0,20,7,0,0,65509,0,0
35MNT_29,False,0.6917195366648486,0,0,0,0,0,64815,0,721
35NLA_00,False,0.6065954277952728,0,47423,0,0,0,16953,0,1160
35NLA_01,False,0.6296417662388933,0,0,60226,0,0,2470,1448,1392
35NLA_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
35NLA_03,False,0.6714166786988944,0,0,531,0,0,63555,1403,47
35NLA_04,False,0.6461720103168025,0,0,0,0,0,8329,0,57207
35NLA_05,False,0.6302910089882556,2,0,728,0,0,7318,169,57319
35NLA_06,False,0.6296485304663603,0,0,0,0,0,15349,0,50187
35NLA_07,False,0.7027889603119993,0,0,0,0,0,65466,0,70
35NLA_08,False,0.6363723627849525,0,0,297,0,0,9086,0,56153
35NLA_09,False,0.6902052850038114,0,839,0,0,0,64697,0,0
35NLA_10,False,0.6970067193817002,0,0,0,0,0,65174,0,362
35NLA_11,False,0.632201979090074,0,0,0,0,0,51616,0,13920
35NLA_12,False,0.7020847554484495,0,0,0,0,0,65437,0,99
35NLA_13,False,0.683388802296107,0,0,0,0,0,64080,0,1456
35NLA_14,False,0.660918249640819,0,0,0,0,0,60841,0,4695
35NLA_15,False,0.6986051767476047,0,0,0,0,0,65266,0,270
35NLA_16,False,0.6922940366241219,0,0,0,0,0,64858,0,678
35NLA_17,False,0.6552585762957504,0,4905,0,0,0,60465,0,166
35NLA_18,False,0.6626378279776922,0,0,0,0,0,61170,0,4366
35NLA_19,False,0.6424369262572032,0,5168,0,0,0,59498,0,870
35NLA_20,False,0.5974325113135509,0,1074,0,0,0,31260,0,33202
35NLA_21,False,0.6850433027630947,0,0,0,0,0,64243,0,1293
35NLA_22,False,0.7003688477412757,0,0,0,0,0,65358,0,178
35NLA_23,True,0.5212134680203354,0,0,2572,0,0,28584,7283,27097
35NLA_24,False,0.5938737928464193,0,0,9,0,0,16534,46540,2453
35NLA_25,False,0.6788020681617093,0,0,0,0,0,63581,0,1955
35NLA_26,False,0.7008867503633894,0,0,0,0,0,65383,0,153
35NLA_27,False,0.6990095716141884,0,0,0,0,0,65288,0,248
35NLA_28,False,0.6948869156720153,0,0,0,0,0,65040,0,496
35NLA_29,False,0.612436030088048,0,94,0,0,0,30132,40,35270
35NRD_00,False,0.5773276343410071,0,3376,0,30,0,23851,18,38261
35NRD_01,True,0.4953001217122883,0,166,7984,0,0,6335,33739,17312
35NRD_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
35NRD_03,False,0.6867297235942178,0,0,247,0,0,99,64742,448
35NRD_04,False,0.6589891108329026,0,119,95,0,0,1110,1406,62806
35NRD_05,False,0.5978711561390594,0,1030,13,0,0,40964,76,23453
35NRD_06,False,0.6123588450093528,0,0,0,0,0,25346,242,39948
35NRD_07,False,0.6469125908096953,0,0,1648,0,0,469,61759,1660
35NRD_08,True,0.5405002090483108,0,0,0,0,0,16973,24488,24075
35NRD_09,False,0.6247327833043148,0,0,0,0,0,46777,0,18759
35NRD_10,False,0.6492807662096117,0,0,0,0,0,7246,15,58275
35NRD_11,True,0.5416446482103573,0,0,0,0,0,22542,15995,26999
35NRD_12,False,0.6132277741174942,0,0,0,54,0,34419,46,31017
35NRD_13,False,0.6030390563254764,0,0,687,10,0,1372,53284,10183
35NRD_14,False,0.6126495493622667,0,0,3,0,0,32775,129,32629
35NRD_15,False,0.5921182112402962,1,0,323,0,0,3485,51790,9937
35NRD_16,False,0.6020425076816817,0,0,0,0,0,27745,785,37006
35NRD_17,False,0.6032917146015693,0,0,23,0,0,10294,52377,2842
35NRD_18,False,0.5552497431004448,0,0,108,14,0,9234,17057,39123
35NRD_19,False,0.597414476926472,0,0,0,0,0,44538,1710,19288
35NRD_20,False,0.6362695867624354,0,0,4,0,0,10918,68,54546
35NRD_21,False,0.5894219733744525,0,0,58,0,0,12892,48852,3734
35NRD_22,False,0.6072694541768737,0,0,0,0,0,12919,1758,50859
35NRD_23,False,0.5700974621170833,0,0,24,93,0,12818,7156,45445
35NRD_24,False,0.6525627610432697,0,0,274,0,0,158,60951,4153
35NRD_25,False,0.5582736603512044,0,0,33,0,0,24208,34018,7277
35NRD_26,False,0.5536247779545569,0,0,16,0,0,18799,10365,36356
35NRD_27,True,0.5280253625250718,0,0,479,0,0,17460,24867,22730
35NRD_28,True,0.5398540538932772,0,28,0,0,0,26793,16702,22013
35NRD_29,False,0.5530105208584575,0,0,20,0,0,10847,36555,18114
35PNL_00,True,0.49839713086777054,0,5369,0,174,0,12097,36335,11561
35PNL_01,False,0.6590028414557875,0,0,0,0,0,60777,55,4704
35PNL_02,False,0.6834773055185778,0,0,8,0,0,356,64457,715
35PNL_03,False,0.7032355213089274,0,0,0,0,0,46,4,65486
35PNL_04,False,0.6846289911877166,0,0,0,0,0,1333,0,64203
35PNL_05,False,0.5692312926000722,0,0,0,0,0,16191,6899,42446
35PNL_06,False,0.616987459839713,0,0,0,0,0,35515,1,30020
35PNL_07,False,0.6162071689158262,0,0,0,0,0,33591,13,31932
35PNL_08,False,0.5811813245205827,0,0,0,0,0,34719,27962,2855
35PNL_09,False,0.6097014840282138,0,0,0,0,0,5154,55326,5056
35PNL_10,False,0.6038562619242012,0,0,0,0,0,23972,799,40765
35PNL_11,False,0.5916855627653935,0,0,0,0,0,25161,38601,1774
35PNL_12,False,0.5658407158644604,0,0,13,0,0,40523,6918,18082
35PNL_13,False,0.5877647228057841,0,0,0,0,0,22674,2391,40471
35PNL_14,False,0.6569151541568653,0,0,0,0,0,4804,116,60616
35PNL_15,True,0.547283253423423,0,0,0,0,0,12199,22445,30892
35PNL_16,False,0.6624454520318671,0,0,0,0,0,4402,0,61134
35PNL_17,False,0.5669601168452826,0,0,13,0,0,13036,8947,43540
35PNL_18,False,0.5762871042147649,0,0,0,0,0,29528,3509,32499
35PNL_19,False,0.5513240565003621,0,121,0,0,0,15940,38074,11401
35PNL_20,False,0.6007547136427102,0,0,4,0,0,51914,3273,10345
35PNL_21,False,0.6088760828005252,0,0,0,0,0,34068,316,31152
35PNL_22,False,0.5714340000912619,0,0,0,0,0,35985,4571,24980
35PNL_23,True,0.5401556232698482,0,0,0,0,0,22934,17598,25004
35PNL_24,True,0.5485088636418494,0,0,529,0,0,16369,39667,8971
35PNL_25,False,0.5632349572351398,0,0,0,0,0,36640,22206,6690
35PNL_26,False,0.6294922680279454,0,0,0,0,0,15376,2,50158
35PNL_27,False,0.6081064256933516,0,0,0,0,0,44784,750,20002
35PNL_28,True,0.5363102743817295,0,7,248,55,0,25781,12127,27318
35PNL_29,False,0.5803443505516452,0,0,0,0,0,21740,40315,3481
35PNR_00,False,0.6390476337943559,196,0,5825,59011,0,7,1,496
35PNR_01,False,0.7042170753142495,0,0,0,65517,0,0,0,19
35PNR_02,True,0.48694041851350733,478,0,4812,11877,0,38319,489,9561
35PNR_03,False,0.5531681233066323,373,0,304,5472,0,71,42248,17068
35PNR_04,False,0.5852745753458761,500,0,488,18638,0,637,87,45186
35PNR_05,False,0.7042494554059385,0,0,0,65518,0,0,0,18
35PNR_06,False,0.687989025367011,0,0,0,64512,0,0,0,1024
35PNR_07,False,0.693700944293634,12,0,0,64981,0,0,0,543
35PNR_08,False,0.6468962379688928,0,0,0,57427,0,0,0,8109
35PNR_09,False,0.6773895243344158,0,0,84,63702,0,22,0,1728
35PNR_10,False,0.7046308798285342,0,0,0,65529,0,0,0,7
35PNR_11,False,0.5965703202393349,463,0,829,47519,0,122,0,16603
35PNR_12,False,0.6199949600758684,23,0,0,43068,0,0,0,22445
35PNR_13,False,0.6812237685712628,0,0,0,63903,0,15,0,1618
35PNR_14,False,0.6749530598026054,3,0,0,63850,0,826,0,857
35PNR_15,False,0.7049320014357696,0,0,0,65536,0,0,0,0
35PNR_16,False,0.6629594917182512,19,0,0,61412,0,0,9,4096
35PNR_17,False,0.6900777277676992,0,0,0,64818,0,113,0,605
35PNR_18,False,0.6399321084081125,1,0,0,59739,0,1435,0,4361
35PNR_19,False,0.7036155510591471,0,0,0,65497,0,0,0,39
35PNR_20,False,0.5587745961673197,57,0,642,47206,0,9829,130,7672
35PNR_21,False,0.7049320014357696,0,0,0,65536,0,0,0,0
35PNR_22,False,0.6833444655300178,0,0,0,64169,0,38,0,1329
35PNR_23,False,0.6768136371580612,0,0,0,63342,0,0,0,2194
35PNR_24,False,0.7049320014357696,0,0,0,65536,0,0,0,0
35PNR_25,False,0.6874423420011239,0,0,0,64702,0,274,0,560
35PNR_26,False,0.7049320014357696,0,0,0,65536,0,0,0,0
35PNR_27,False,0.7047892110219063,0,0,0,65533,0,0,0,3
35PNR_28,False,0.7044856605735187,0,0,0,65525,0,0,0,11
35PNR_29,False,0.6947854007106,0,0,0,65070,0,27,0,439
35PRL_00,False,0.6415076794844582,0,60792,0,0,0,2987,231,1526
35PRL_01,True,0.5409459759251174,24,0,28106,0,0,724,7344,29338
35PRL_02,False,0.646396860755267,0,3,0,139,0,58334,0,7060
35PRL_03,False,0.6351575989632,0,0,170,72,0,1174,59672,4448
35PRL_04,False,0.6807513482259006,0,0,249,1024,0,32,0,64231
35PRL_05,False,0.6214687367655595,0,0,31,0,0,44929,0,20576
35PRL_06,False,0.6719282047184041,0,0,462,241,0,722,147,63964
35PRL_07,False,0.5945066230981628,0,0,26,0,0,48241,14565,2704
35PRL_08,False,0.6650926336431523,0,0,0,0,0,3200,161,62175
35PRL_09,False,0.6215949472514156,0,0,464,0,0,11591,174,53307
35PRL_10,False,0.641932195784821,0,0,0,0,0,55826,1,9709
35PRL_11,False,0.5947561335306386,0,1405,0,0,0,26231,4,37896
35PRL_12,False,0.6102915556290662,0,0,0,0,0,29220,263,36053
35PRL_13,False,0.6356761325597634,0,0,97,7765,0,383,7,57284
35PRL_14,False,0.6344221848755998,0,0,0,0,0,12811,0,52725
35PRL_15,False,0.6348511539974221,0,0,0,0,0,12609,0,52927
35PRL_16,False,0.6357973867958039,0,0,15,3094,0,2599,23,59805
